_RCP6__EMISSIONS____________________________,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1975,4.615,1.0315876,286.28503,6.1409693,64.264788,888.3331,180.53997,28.943004,6.2549509,28.434002,25.999188,13.49105,0.97295172,0,2.6540105,0,0,0.064829061,0,0.39029213,0,0,1.0518869,335.741,442.834,48.505,11.734,3.391,127,308.992,70.487,0,0.613,1.365,0.095,0.524,0.544,179.517,3492.425
1976,4.883,1.0906077,290.35002,6.3042588,64.444519,904.12064,183.88464,29.726336,6.3927205,28.737055,26.742024,13.491328,1.0265167,0,2.8848647,0,0,0.066712124,0,0.39709328,0,0,1.57603,343.24,432.28,55.552,12.2,3.943,127,382.3,78.51,0,0.613,1.767,0.11,0.783,0.621,180.83,3495.619
1977,5.029,1.0939874,294.41502,6.534405,64.624251,919.90819,187.2293,30.509669,6.5304901,29.040107,27.462492,11.994452,1.0822044,0,3.5660804,0,0,0.068597361,0,0.40390227,0,0,1.8384289,330.711,419.447,63.634,12.68,4.582,127,462.112,85.789,0,0.613,2.035,0.127,1.006,0.697,182.185,3498.281
1978,5.105,1.09037,298.48002,6.6193729,64.803982,935.69573,190.57397,31.293001,6.6682597,29.343159,28.148677,13.491857,1.1400146,0,3.7964008,0,0,0.070484772,0,0.05429956,0,0,2.3628175,359.009,424.498,72.896,13.168,5.337,127,587.319,92.012,0,0.613,2.454,0.145,1.253,0.774,183.581,3500.505
1979,5.387,1.0647127,302.54501,7.007773,64.983713,951.48328,193.91864,32.076334,6.8060293,29.646211,28.788664,11.994981,1.1999481,0,4.0275411,0,0,0.072374362,0,0.054330947,0,0,2.8873698,274.357,357.266,83.489,13.661,6.228,127,489.712,99.321,0,0.613,2.928,0.161,1.548,0.85,185.022,3502.36
1980,5.332,1.0252096,306.61001,7.0613923,65.163444,967.27082,197.2633,32.859666,6.9437989,29.949263,29.37054,13.492387,1.2620043,0,4.2595023,0,0,0.018814427,0,0.76720931,0,0,3.1501778,304.998,432.044,95.641,14.194,7.006,121.849,550.707,104.973,0,0.613,3.453,0.185,1.805,0.927,186.506,3503.915
1981,5.168,1.0448621,310.01251,6.8417522,65.043883,980.4447,199.79888,33.357242,7.0210048,30.456334,29.931853,11.995499,1.3261846,0,4.4921574,0,0,0.066288365,0,0.78079292,0,0,3.4130677,289.529,386.347,104.421,14.121,7.743,110.093,505.097,106.406,0,1.25,3.946,0.206,2.139,1.003,188.038,3505.193
1982,5.127,1.1904055,313.415,7.1189858,64.924321,993.61858,202.33446,33.854818,7.0982107,30.963404,30.508393,13.492893,1.392488,0,4.7256142,0,0,0.073594133,0,0.081528294,0,0,3.6760394,252.419,400.317,108.943,13.905,8.399,123.807,505.343,116.821,0,0.961,4.522,0.229,2.645,1.105,189.616,3506.255
1983,5.11,1.2255201,316.8175,7.2168971,64.80476,1006.7925,204.87003,34.352393,7.1754165,31.470475,31.085608,11.996004,1.4609153,0,4.9598729,0,0,0.073496743,0,0.79436576,0,0,3.939093,299.092,408.416,120.93,14.252,9.207,135.729,553.718,125.343,0,1.165,5.168,0.249,2.98,1.183,191.243,3507.154
1984,5.29,1.2600833,320.22,7.0481314,64.685199,1019.9663,207.40561,34.849969,7.2526224,31.977546,31.648945,11.996242,1.5314669,0,5.1949332,0,0,0.018263078,0,0.80794309,0,0,3.9403205,310.901,432.125,177.397,14.781,9.71,134.867,569.476,130.447,0,1.331,6.032,0.269,3.475,1.262,192.92,3507.882
1985,5.444,1.2753449,323.6225,7.0169243,64.565637,1033.1402,209.94119,35.347545,7.3298282,32.484616,32.183851,11.99648,1.6041426,0,5.4307947,0,0,-0.080681159,0,0.10867413,0,0,4.7272717,315.327,407.669,128.622,15.705,9.792,109.714,546.714,138.367,0,1.011,7.083,0.289,3.997,1.355,194.648,3508.496
1986,5.61,1.2872023,327.025,7.0704917,64.446076,1046.3141,212.47677,35.845121,7.4070341,32.991687,32.675774,13.493874,1.678943,0,5.6674573,0,0,0.075292049,0,0.82150728,0,0,4.9906525,388.346,502.712,169.103,16.379,10.152,149.931,539.076,146.048,0,3.575,8.22,0.309,4.579,1.434,196.427,3508.999
1987,5.753,1.2940086,330.42749,7.4616728,64.326514,1059.488,215.01235,36.342696,7.48424,33.498757,33.110161,11.996986,1.7558675,0,5.9049208,0,0,0.17780496,0,1.5479209,0,0,4.7302994,387.277,453.238,250.222,16.667,10.807,115.608,647.608,162.883,0,3.773,9.656,0.329,5.109,1.504,198.259,3509.425
1988,5.964,1.3167248,333.82999,7.2025077,64.206953,1072.6618,217.54792,36.840272,7.5614458,34.005828,33.472458,11.997224,1.8349176,0,6.1431847,0,0,0.18118326,0,0.86222749,0,0,4.9936804,303.816,507.99,245.07,16.593,11.493,135.667,635.816,180.113,0,4.458,11.362,0.349,5.696,1.728,200.146,3509.774
1989,6.089,1.3236436,337.23249,7.3310397,64.087391,1085.8357,220.0835,37.337848,7.6386517,34.512898,33.748114,11.997462,1.9160924,0,6.3822492,0,0,0.18829422,0.94505787,0.87579234,0,0,5.519051,301.477,385.52,204.109,15.725,12.26,118.146,564.767,186.15,0,6.174,11.605,0.369,5.482,1.73,202.087,3510.061
1990,6.144,1.3194833,340.63499,7.5856812,63.96783,1099.0096,222.61908,37.835424,7.7158575,35.019969,33.922575,11.997683,2.0735678,0,6.6218233,0,0,0.18594167,1.0101542,0.88920979,0,0,5.5207695,291.464,405.617,203.131,14.022,12.363,143.171,694.142,195.69,0,11.322,11.702,0.389,5.119,1.73,204.082,3510.299
1991,6.235,1.3809799,336.59218,7.4023631,62.955167,1095.9087,221.41947,37.868111,7.7247518,35.072322,34.026024,11.997905,2.3729101,0,6.8621776,0,0,0.19092079,2.1776448,0.90261206,0.0047100239,0,5.7843959,190.405,309.884,198.928,13.243,12.135,70.607,573.576,204.801,0,16.556,11.426,0.409,4.094,1.735,206.133,3510.501
1992,6.118,1.3035304,332.54937,7.7989323,61.942504,1092.8078,220.21986,37.900799,7.733646,35.124675,34.113528,11.998111,2.3731469,0,7.102985,0,0,0.28889991,4.2079892,1.6286536,0.004710028,0,5.7861962,203.23,303.369,121.343,10.324,12.018,91.022,554.986,185.994,0,20.911,9.343,0.429,2.74,1.715,208.24,3510.656
1993,6.124,1.2981006,328.50656,7.3131034,60.929841,1089.707,219.02026,37.933487,7.7425403,35.177028,34.207861,11.998354,2.3733837,0,7.3453102,0,0,0.3768163,8.4161579,2.3685965,0.18499007,0,6.3118123,144.94,228.999,67.857,8.322,11.681,85.436,372.232,188.092,23.101,22.5,10.23,0.509,3.344,1.7,210.402,3510.801
1994,6.242,1.2895956,324.46375,7.5072841,59.917178,1086.6061,217.82065,37.966174,7.7514345,35.229381,34.331799,11.998587,2.3736205,0,7.588207,0,0,1.8251048,21.399077,3.8347584,0.1819901,0,5.0042369,127.137,232.722,61.065,6.105,11.011,77.289,244.236,179.101,33.844,25.599,9.105,0.589,4.75,1.68,212.619,3510.907
1995,6.372,1.2750104,320.42094,7.6191035,58.904515,1083.5052,216.62104,37.998862,7.7603288,35.281735,34.508115,10.501674,2.3738573,0,10.211528,0,0,2.9802177,29.726101,6.0409628,0.099994794,0,6.0534232,119.235,194.71,22.978,4.784,9.083,85.021,201.637,243.238,41.961,24.275,10.035,0.669,3.991,1.3,200.199,3511.005
1996,6.51,1.2511025,316.37814,7.6520638,57.891852,1080.4043,215.42143,38.03155,7.769223,35.334088,34.960533,11.999071,2.3740941,0,10.248182,0,0,3.4188812,40.584859,6.1499876,0.43697783,0,6.0553054,115.437,178.907,27.962,2.943,7.019,70.403,89.184,211.181,51.431,26.411,10.743,0.729,2.691,0.85,201.834,3511.082
1997,6.619,1.2181397,312.33533,7.9097526,56.879189,1077.3034,214.22182,38.064237,7.7781173,35.386441,35.833672,11.999322,2.3743309,0,10.284399,0,0,5.354049,50.643567,6.2587493,0.40797848,0,4.4857403,95.388,160.981,18.663,1.886,5.429,74.423,62.53,208.614,46.639,22.493,9.909,0.789,2.594,0.7,207.696,3511.082
1998,6.588,1.2148431,308.29252,7.8957263,55.866526,1074.2026,213.02222,38.096925,7.7870115,35.438794,37.03165,11.999575,2.3745677,0,10.320704,0.087305408,0,7.2031812,59.652126,6.3676829,0.92795208,0,4.7490393,92.401,152.715,14.831,1.199,4.223,84.361,29.412,249.912,58.131,27.683,9.837,0.607,2.491,0.71,206.946,3511.082
1999,6.569,1.1827892,304.24971,7.5269849,54.853863,1071.1017,211.82261,38.129612,7.7959058,35.491147,38.458587,10.502692,2.3748045,0,10.357655,0.78573737,0,8.1531677,67.043997,6.4775249,1.35393,0,6.3219597,94.931,145.169,14.362,0.784,3.32,69.242,24.668,230.91,55.817,28.047,9.806,0.467,2.39,0.631,195.938,3511.082
2000,6.735,1.1488,300.2069,7.4566,53.8412,1068.0008,210.623,38.1623,7.8048,35.5435,40.0186,12.0001,2.3749,0.4624,10.3949,4,0,8.5381,75.0393,6.234,1.9509,17.9257,5.5382,99.227,140.712,17.777,0.567,2.609,74.132,18.584,229.638,55.602,26.296,8.834,0.328,2.295,0.562,186.206,3511.082
2001,6.8959,1.132,303.4092,7.503,54.4191,1066.7448,211.5938,38.2888,7.8945,35.7143,40.3916,11.925,2.4345,0.4651,10.4328,5.3987,0.6471,9.0301,84.0409,7.4947,1.6449,19.7183,5.699,81.839,117.202,12.051,0.45,2.069,65.195,13.253,270.443,57.19,28.001,8.669,0.282,2.209,0.5,181.525,3511.082
2002,6.949,1.2317,306.5788,7.5487,54.9961,1065.4691,212.5632,38.4153,7.9842,35.8845,40.7646,11.8481,2.4915,0.4058,10.4708,6.7975,1.294,9.8852,94.7161,8.7389,2.508,21.5109,5.8596,81.408,100.258,6.019,0.423,1.609,69.565,13.487,243.015,57.77,22.43,8.524,0.235,2.131,0.445,181.887,3511.082
2003,7.286,1.2257,309.7164,7.5942,55.5716,1064.1741,213.5311,38.5418,8.0734,36.0543,41.1378,11.7693,2.5463,0.3939,10.5083,8.196,1.9411,12.0788,101.4157,9.9776,3.341,23.3035,6.0201,90.865,107.745,2.604,0.37,1.288,69.381,8.444,252.962,48.801,23.232,7.77,0.189,2.057,0.396,177.539,3511.082
2004,7.6719,1.2429,312.824,7.6394,56.1461,1062.8596,214.4977,38.6684,8.1623,36.2232,41.5107,11.6885,2.599,0.4062,10.5454,9.5947,2.5882,12.5073,113.9297,11.2136,4.269,25.096,6.1805,78.182,87.647,5.237,0.378,1.046,67.383,10.874,263.062,43.847,23.348,7.653,0.189,1.987,0.353,174.26,3511.082
2005,7.971,1.1955,315.9027,7.6841,56.7195,1061.5255,215.4628,38.7948,8.2512,36.3917,41.8837,11.6059,2.6494,0.4358,10.8116,10.9935,3.2351,13.7591,120.9334,12.4483,4.8901,26.8885,6.3407,49.49,51.552,0.854,0.227,0.785,65,10.874,283.408,46.641,26.458,7.518,0.189,1.92,0.314,168.841,3511.082
2006,8.081,1.1319,317.6624,7.7838,56.6405,1057.4015,215.3798,38.6291,8.228,36.3475,42.2514,13.735,2.6399,0.4426,10.5529,12.3831,3.8802,12.649,121.0746,10.9216,5.6761,34.1569,6.4709,48.471,49.808,1.119,0.136,0.588,58.5,10.874,297.615,48.747,34.767,6.992,0.049,1.834,0.279,167.857,3511.082
2007,8.1899,1.0683,319.4203,7.8838,56.5578,1053.2589,215.2944,38.4618,8.2049,36.3034,42.6192,15.8599,2.6308,0.4491,10.2946,13.773,4.5245,11.5302,129.6223,9.3647,6.4623,41.4253,6.6013,47.083,46.366,0.911,0.082,0.441,52,10.874,311.265,50.583,39.869,6.502,0.049,1.752,0.249,167.857,3511.082
2008,8.2971667,1.0046667,321.17513,7.9843333,56.4678,1049.0791,215.20513,38.292033,8.1816667,36.259433,42.9869,17.976533,2.6214333,0.45493333,10.037133,15.1627,5.1676,10.393733,135.18193,7.7477,7.2483,48.693733,6.9909667,45.74,43.216,0.806,0.049,0.331,45.5,10.874,324.431,52.161,39.099,6.047,0.049,1.675,0.221,167.857,3511.082
2009,8.4044333,0.94103333,322.92997,8.0848667,56.3778,1044.8993,215.11587,38.122267,8.1584333,36.215467,43.3546,20.093167,2.6120667,0.46076667,9.7796667,16.5524,5.8107,9.2572667,140.74157,6.1307,8.0343,55.962167,7.3806333,44.442,40.334,0.754,0.029,0.248,39,10.874,337.175,53.496,38.069,5.624,0.049,1.601,0.197,167.857,3511.082
2010,8.5117,0.8774,324.6848,8.1854,56.2878,1040.7195,215.0266,37.9525,8.1352,36.1715,43.7223,22.2098,2.6027,0.4666,9.5222,17.9421,6.4538,8.1208,146.3012,4.5137,8.8203,63.2306,7.7703,42.976,36.906,0.377,0.018,0.186,32.5,7.266,349.552,54.598,36.801,5.23,0,1.521,0.175,167.857,3511.082
2011,8.55557,0.83029,323.38128,8.15982,55.63774,1039.1875,214.89234,37.71422,8.09546,36.16182,43.63166,22.27617,2.60843,0.43839,8.68522,22.21208,6.53096,8.19765,147.06015,4.61769,8.08983,63.4781,7.93581,41.557,33.769,0.189,0.011,0.14,26,7.266,361.61,55.479,35.314,4.864,0,1.445,0.156,167.857,3511.082
2012,8.59944,0.78318,322.07776,8.13424,54.98768,1037.6555,214.75808,37.47594,8.05572,36.15214,43.54102,22.34254,2.61416,0.41018,7.84824,26.48206,6.60812,8.2745,147.8191,4.72168,7.35936,63.7256,8.10132,40.186,30.898,0.094,0.006,0.105,19.5,7.266,373.391,56.152,33.625,4.524,0,1.373,0.139,167.857,3511.082
2013,8.64331,0.73607,320.77424,8.10866,54.33762,1036.1234,214.62382,37.23766,8.01598,36.14246,43.45038,22.40891,2.61989,0.38197,7.01126,30.75204,6.68528,8.35135,148.57805,4.82567,6.62889,63.9731,8.26683,38.86,28.272,0.047,0.004,0.079,13,7.266,384.93,56.625,31.75,4.207,0,1.304,0.124,167.857,3511.082
2014,8.68718,0.68896,319.47072,8.08308,53.68756,1034.5914,214.48956,36.99938,7.97624,36.13278,43.35974,22.47528,2.62562,0.35376,6.17428,35.02202,6.76244,8.4282,149.337,4.92966,5.89842,64.2206,8.43234,37.578,25.869,0.024,0.002,0.059,6.5,7.266,396.259,56.909,29.705,3.913,0,1.239,0.11,167.857,3511.082
2015,8.73105,0.64185,318.1672,8.0575,53.0375,1033.0594,214.3553,36.7611,7.9365,36.1231,43.2691,22.54165,2.63135,0.32555,5.3373,39.292,6.8396,8.50505,150.09595,5.03365,5.16795,64.4681,8.59785,36.338,23.67,0.012,0.001,0.044,0,0,407.405,57.013,27.502,3.639,0,1.177,0.098,155.925,3511.082
2016,8.77492,0.59474,316.86368,8.03192,52.38744,1031.5274,214.22104,36.52282,7.89676,36.11342,43.17846,22.60802,2.63708,0.29734,4.50032,43.56198,6.91676,8.5819,150.8549,5.13764,4.43748,64.7156,8.76336,35.138,21.658,0.006,0.001,0.033,0,0,417.103,57.113,25.476,3.384,0,1.118,0.087,155.925,3511.082
2017,8.81879,0.54763,315.56016,8.00634,51.73738,1029.9954,214.08678,36.28454,7.85702,36.10374,43.08782,22.67439,2.64281,0.26913,3.66334,47.83196,6.99392,8.65875,151.61385,5.24163,3.70701,64.9631,8.92887,33.979,19.817,0.003,0,0.025,0,0,425.539,57.207,23.611,3.147,0,1.062,0.078,155.925,3511.082
2018,8.86266,0.50052,314.25664,7.98076,51.08732,1028.4633,213.95252,36.04626,7.81728,36.09406,42.99718,22.74076,2.64854,0.24092,2.82636,52.10194,7.07108,8.7356,152.3728,5.34562,2.97654,65.2106,9.09438,32.858,18.133,0.001,0,0.019,0,0,432.879,57.297,21.896,2.927,0,1.009,0.069,155.925,3511.082
2019,8.90653,0.45341,312.95312,7.95518,50.43726,1026.9313,213.81826,35.80798,7.77754,36.08438,42.90654,22.80713,2.65427,0.21271,1.98938,56.37192,7.14824,8.81245,153.13175,5.44961,2.24607,65.4581,9.25989,31.773,16.591,0.001,0,0.014,0,0,439.265,57.382,20.318,2.722,0,0.959,0.061,155.925,3511.082
2020,8.9504,0.4063,311.6496,7.9296,49.7872,1025.3993,213.684,35.5697,7.7378,36.0747,42.8159,22.8735,2.66,0.1845,1.1524,60.6419,7.2254,8.8893,153.8907,5.5536,1.5156,65.7056,9.4254,30.725,15.181,0,0,0.01,0,0,444.821,57.463,18.867,2.531,0,0.911,0.055,155.925,3511.082
2021,9.05487,0.30994,313.11564,8.01843,48.94131,1025.732,213.95296,35.35512,7.71469,36.05673,43.17282,22.9386,2.66493,0.17723,1.1063,61.78125,7.31538,8.94218,154.41356,5.60414,1.43416,65.86791,9.44312,29.711,13.891,0,0,0.008,0,0,449.654,57.54,17.531,2.354,0,0.865,0.049,155.925,3511.082
2022,9.15934,0.21358,314.58168,8.10726,48.09542,1026.0648,214.22192,35.14054,7.69158,36.03876,43.52974,23.0037,2.66986,0.16996,1.0602,62.9206,7.40536,8.99506,154.93642,5.65468,1.35272,66.03022,9.46084,28.73,12.71,0,0,0.006,0,0,453.859,57.613,16.302,2.189,0,0.822,0.043,155.925,3511.082
2023,9.26381,0.11722,316.04772,8.19609,47.24953,1026.3975,214.49088,34.92596,7.66847,36.02079,43.88666,23.0688,2.67479,0.16269,1.0141,64.05995,7.49534,9.04794,155.45928,5.70522,1.27128,66.19253,9.47856,27.782,11.63,0,0,0.004,0,0,457.517,57.682,15.172,2.036,0,0.781,0.039,155.925,3511.082
2024,9.36828,0.02086,317.51376,8.28492,46.40364,1026.7303,214.75984,34.71138,7.64536,36.00282,44.24358,23.1339,2.67972,0.15542,0.968,65.1993,7.58532,9.10082,155.98214,5.75576,1.18984,66.35484,9.49628,26.865,10.641,0,0,0.003,0,0,460.7,57.748,14.132,1.894,0,0.742,0.034,155.925,3511.082
2025,9.47275,-0.0755,318.9798,8.37375,45.55775,1027.063,215.0288,34.4968,7.62225,35.98485,44.6005,23.199,2.68465,0.14815,0.9219,66.33865,7.6753,9.1537,156.505,5.8063,1.1084,66.51715,9.514,25.979,9.737,0,0,0.002,0,0,463.469,57.811,13.175,1.761,0,0.705,0.031,155.925,3511.082
2026,9.57722,-0.17186,320.44584,8.46258,44.71186,1027.3957,215.29776,34.28222,7.59914,35.96688,44.95742,23.2641,2.68958,0.14088,0.8758,67.478,7.76528,9.20658,157.02786,5.85684,1.02696,66.67946,9.53172,25.122,8.909,0,0,0.002,0,0,465.878,57.87,12.295,1.638,0,0.669,0.027,155.925,3511.082
2027,9.68169,-0.26822,321.91188,8.55141,43.86597,1027.7285,215.56672,34.06764,7.57603,35.94891,45.31434,23.3292,2.69451,0.13361,0.8297,68.61735,7.85526,9.25946,157.55072,5.90738,0.94552,66.84177,9.54944,24.293,8.152,0,0,0.001,0,0,467.974,57.927,11.485,1.523,0,0.636,0.024,155.925,3511.082
2028,9.78616,-0.36458,323.37792,8.64024,43.02008,1028.0612,215.83568,33.85306,7.55292,35.93094,45.67126,23.3943,2.69944,0.12634,0.7836,69.7567,7.94524,9.31234,158.07358,5.95792,0.86408,67.00408,9.56716,23.491,7.459,0,0,0.001,0,0,469.797,57.98,10.74,1.417,0,0.604,0.022,155.925,3511.082
2029,9.89063,-0.46094,324.84396,8.72907,42.17419,1028.394,216.10464,33.63848,7.52981,35.91297,46.02818,23.4594,2.70437,0.11907,0.7375,70.89605,8.03522,9.36522,158.59644,6.00846,0.78264,67.16639,9.58488,22.716,6.825,0,0,0.001,0,0,471.384,58.031,10.055,1.317,0,0.574,0.019,155.925,3511.082
2030,9.9951,-0.5573,326.31,8.8179,41.3283,1028.7267,216.3736,33.4239,7.5067,35.895,46.3851,23.5245,2.7093,0.1118,0.6914,72.0354,8.1252,9.4181,159.1193,6.059,0.7012,67.3287,9.6026,21.966,6.245,0,0,0.001,0,0,472.764,58.08,9.424,1.225,0,0.545,0.017,155.925,3511.082
2031,10.15102,-0.57298,328.09167,8.90894,41.45623,1030.971,217.00384,33.37117,7.4966,35.9507,46.75006,23.55538,2.70139,0.1119,0.66359,72.90303,8.24913,9.47689,159.57023,6.11699,0.70177,67.44688,9.61107,21.241,5.714,0,0,0,0,0,467.698,57.831,8.826,1.139,0,0.518,0.015,155.925,3511.082
2032,10.30694,-0.58866,329.87334,8.99998,41.58416,1033.2153,217.63408,33.31844,7.4865,36.0064,47.11502,23.58626,2.69348,0.112,0.63578,73.77066,8.37306,9.53568,160.02116,6.17498,0.70234,67.56506,9.61954,20.54,5.228,0,0,0,0,0,457.026,57.299,8.259,1.06,0,0.492,0.013,155.925,3511.082
2033,10.46286,-0.60434,331.65501,9.09102,41.71209,1035.4597,218.26432,33.26571,7.4764,36.0621,47.47998,23.61714,2.68557,0.1121,0.60797,74.63829,8.49699,9.59447,160.47209,6.23297,0.70291,67.68324,9.62801,19.862,4.784,0,0,0,0,0,441.474,56.499,7.72,0.985,0,0.467,0.012,155.925,3511.082
2034,10.61878,-0.62002,333.43668,9.18206,41.84002,1037.704,218.89456,33.21298,7.4663,36.1178,47.84494,23.64802,2.67766,0.1122,0.58016,75.50592,8.62092,9.65326,160.92302,6.29096,0.70348,67.80142,9.63648,19.207,4.377,0,0,0,0,0,421.679,55.444,7.207,0.916,0,0.444,0.011,155.925,3511.082
2035,10.7747,-0.6357,335.21835,9.2731,41.96795,1039.9483,219.5248,33.16025,7.4562,36.1735,48.2099,23.6789,2.66975,0.1123,0.55235,76.37355,8.74485,9.71205,161.37395,6.34895,0.70405,67.9196,9.64495,18.573,4.005,0,0,0,0,0,398.19,54.147,6.717,0.852,0,0.422,0.01,155.925,3511.082
2036,10.93062,-0.65138,337.00002,9.36414,42.09588,1042.1926,220.15504,33.10752,7.4461,36.2292,48.57486,23.70978,2.66184,0.1124,0.52454,77.24118,8.86878,9.77084,161.82488,6.40694,0.70462,68.03778,9.65342,17.96,3.665,0,0,0,0,0,371.49,52.62,6.249,0.793,0,0.401,0.008,155.925,3511.082
2037,11.08654,-0.66706,338.78169,9.45518,42.22381,1044.4369,220.78528,33.05479,7.436,36.2849,48.93982,23.74066,2.65393,0.1125,0.49673,78.10881,8.99271,9.82963,162.27581,6.46493,0.70519,68.15596,9.66189,17.368,3.353,0,0,0,0,0,341.994,50.874,5.801,0.737,0,0.381,0.008,155.925,3511.082
2038,11.24246,-0.68274,340.56336,9.54622,42.35174,1046.6813,221.41552,33.00206,7.4259,36.3406,49.30478,23.77154,2.64602,0.1126,0.46892,78.97644,9.11664,9.88842,162.72674,6.52292,0.70576,68.27414,9.67036,16.794,3.068,0,0,0,0,0,310.067,48.92,5.372,0.686,0,0.362,0.007,155.925,3511.082
2039,11.39838,-0.69842,342.34503,9.63726,42.47967,1048.9256,222.04576,32.94933,7.4158,36.3963,49.66974,23.80242,2.63811,0.1127,0.44111,79.84407,9.24057,9.94721,163.17767,6.58091,0.70633,68.39232,9.67883,16.24,2.807,0,0,0,0,0,276.024,46.769,4.96,0.638,0,0.344,0.006,155.925,3511.082
2040,11.5543,-0.7141,344.1267,9.7283,42.6076,1051.1699,222.676,32.8966,7.4057,36.452,50.0347,23.8333,2.6302,0.1128,0.4133,80.7117,9.3645,10.006,163.6286,6.6389,0.7069,68.5105,9.6873,15.704,2.569,0,0,0,0,0,240.141,44.431,4.563,0.593,0,0.326,0.005,155.925,3511.082
2041,11.70325,-0.68907,345.22016,9.80918,42.0652,1049.4931,222.44617,32.65711,7.37374,36.47072,50.3455,23.82125,2.6223,0.11238,0.3966,80.10127,9.53752,10.04389,163.97624,6.68694,0.65691,68.554,9.69652,15.186,2.35,0,0,0,0,0,208.923,42.209,4.198,0.551,0,0.31,0.005,155.925,3511.082
2042,11.8522,-0.66404,346.31362,9.89006,41.5228,1047.8163,222.21634,32.41762,7.34178,36.48944,50.6563,23.8092,2.6144,0.11196,0.3799,79.49084,9.71054,10.08178,164.32388,6.73498,0.60692,68.5975,9.70574,14.685,2.151,0,0,0,0,0,181.763,40.099,3.862,0.513,0,0.295,0.004,155.925,3511.082
2043,12.00115,-0.63901,347.40708,9.97094,40.9804,1046.1395,221.98651,32.17813,7.30982,36.50816,50.9671,23.79715,2.6065,0.11154,0.3632,78.88041,9.88356,10.11967,164.67152,6.78302,0.55693,68.641,9.71496,14.2,1.968,0,0,0,0,0,158.134,38.094,3.553,0.477,0,0.28,0.004,155.925,3511.082
2044,12.1501,-0.61398,348.50054,10.05182,40.438,1044.4627,221.75668,31.93864,7.27786,36.52688,51.2779,23.7851,2.5986,0.11112,0.3465,78.26998,10.05658,10.15756,165.01916,6.83106,0.50694,68.6845,9.72418,13.732,1.801,0,0,0,0,0,137.576,36.189,3.269,0.444,0,0.266,0.003,155.925,3511.082
2045,12.29905,-0.58895,349.594,10.1327,39.8956,1042.7859,221.52685,31.69915,7.2459,36.5456,51.5887,23.77305,2.5907,0.1107,0.3298,77.65955,10.2296,10.19545,165.3668,6.8791,0.45695,68.728,9.7334,13.279,1.648,0,0,0,0,0,119.691,34.38,3.007,0.413,0,0.253,0.003,155.925,3511.082
2046,12.448,-0.56392,350.68746,10.21358,39.3532,1041.1092,221.29702,31.45966,7.21394,36.56432,51.8995,23.761,2.5828,0.11028,0.3131,77.04912,10.40262,10.23334,165.71444,6.92714,0.40696,68.7715,9.74262,12.84,1.507,0,0,0,0,0,104.131,32.661,2.767,0.384,0,0.24,0.003,155.925,3511.082
2047,12.59695,-0.53889,351.78092,10.29446,38.8108,1039.4324,221.06719,31.22017,7.18198,36.58304,52.2103,23.74895,2.5749,0.10986,0.2964,76.43869,10.57564,10.27123,166.06208,6.97518,0.35697,68.815,9.75184,12.417,1.379,0,0,0,0,0,90.594,31.028,2.545,0.357,0,0.228,0.002,155.925,3511.082
2048,12.7459,-0.51386,352.87438,10.37534,38.2684,1037.7556,220.83736,30.98068,7.15002,36.60176,52.5211,23.7369,2.567,0.10944,0.2797,75.82826,10.74866,10.30912,166.40972,7.02322,0.30698,68.8585,9.76106,12.007,1.262,0,0,0,0,0,78.817,29.476,2.342,0.332,0,0.217,0.002,155.925,3511.082
2049,12.89485,-0.48883,353.96784,10.45622,37.726,1036.0788,220.60753,30.74119,7.11806,36.62048,52.8319,23.72485,2.5591,0.10902,0.263,75.21783,10.92168,10.34701,166.75736,7.07126,0.25699,68.902,9.77028,11.611,1.155,0,0,0,0,0,68.571,28.002,2.154,0.309,0,0.206,0.002,155.925,3511.082
2050,13.0438,-0.4638,355.0613,10.5371,37.1836,1034.402,220.3777,30.5017,7.0861,36.6392,53.1427,23.7128,2.5512,0.1086,0.2463,74.6074,11.0947,10.3849,167.105,7.1193,0.207,68.9455,9.7795,11.227,1.057,0,0,0,0,0,59.657,26.602,1.982,0.287,0,0.195,0.002,155.925,3511.082
2051,13.22186,-0.44326,355.94998,10.6195,36.95717,1030.5732,219.75002,30.28262,7.02414,36.54813,53.50663,23.71405,2.54411,0.10848,0.23543,75.55522,11.0965,10.44021,167.59135,7.18313,0.1948,69.0534,9.79437,10.857,0.967,0,0,0,0,0,51.901,25.272,1.824,0.267,0,0.186,0.001,155.925,3511.082
2052,13.39992,-0.42272,356.83866,10.7019,36.73074,1026.7444,219.12234,30.06354,6.96218,36.45706,53.87056,23.7153,2.53702,0.10836,0.22456,76.50304,11.0983,10.49552,168.0777,7.24696,0.1826,69.1613,9.80924,10.499,0.885,0,0,0,0,0,45.154,24.008,1.678,0.248,0,0.176,0.001,155.925,3511.082
2053,13.57798,-0.40218,357.72734,10.7843,36.50431,1022.9156,218.49466,29.84446,6.90022,36.36599,54.23449,23.71655,2.52993,0.10824,0.21369,77.45086,11.1001,10.55083,168.56405,7.31079,0.1704,69.2692,9.82411,10.152,0.809,0,0,0,0,0,39.284,22.808,1.543,0.231,0,0.168,0.001,155.925,3511.082
